class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,8,0,0,0,0,0,0,0,10,9930,1052,1902,0,0,0,3010,0,96,0,2686,4450,19978,19840,6922,796,0,0,0,0,26,20,0,0,0,0,0,0,0,9064,3830,0,54,4,6,138,842,124,8902,124,2700,0,11660,282,78,42,38,40,24,374,172,184,29614,2,8,0,0,3010,160,3548,3292,,,,6800,7.82,29614,29614,30608,34,6,2850,29420,12944,1209600,294,2,8,0,2133.12,0,9797.76,0,8,0,0,10058,516,1340,694,286,0,0,0,4,4,29614,1054,8,20,8,64,5318,6002,402,18,0,0,20,2110,56,0,6,0,0,2418,54,54,0,0,0,0,0,0,0,0,244,0,0,0,0,62,18,5480,556,0,24,0,0,0,0.64,38,11076,1664,30,18,66,40,0,0,0,0,0,0
neg,599418,7376,5064,0,0,0,0,0,0,566710,5149092,1804164,222406,23286,0,3798214,0,0,0,556,890,7068868,6590640,2738060,352356,4,0,0,0,2376,3376,0,0,0,0,0,0,25892,4882732,2857034,0,11744,7662,10208,13832,705882,7016292,38,0,0,0,2451850,2559316,899798,514752,317720,209200,377422,367026,68514,60,9808832,31866,27002,64942,22,3798214,82184,1586574,1149348,382520,368060,294060,35760,599418.19,9808832,9808832,9835120,40196,208572,5470,117620,7765658,1209600,1036862,0,4032,0,31067501.76,0,11544359.04,6,3136,0,0,50672,3125046,3293580,1047250,208726,37034,3350,0,2896,3022,9808832,18718,3912,1241202,433298,746394,5126222,192680,3228,4,0,11702,4424,27075480,15431650,0,34614,0,0,32331718,149658,41008,0,0,0,0,0,0,0,0,39032,121802,26428,62774184,9258280,1137022,189680,3689720,1053846,44840562,257174,0,0,88148740,5178.98,5554,1393106,1164096,573124,333712,471532,481150,1480524,1840762,27622,30,0,0
neg,2494,2130706432,28,0,0,0,0,0,0,152,76208,63328,2314,0,0,49178,0,0,0,0,0,128930,118834,51362,4750,0,0,0,0,62,106,0,0,0,0,0,0,0,26880,115122,0,466,282,1402,2912,1572,125642,9726,0,0,0,49070,26908,22614,17992,8612,5914,3574,2948,1198,3172,180396,4,2,0,0,49178,1258,34370,16888,,,,50640,2493.28,180396,180396,180064,1144,0,17690,179580,143930,1209600,2472,4,18,0,116252.16,6561.6,19526.4,40,92,0,0,0,11718,40260,83292,6404,310,18,0,0,8,180396,1634,18,1984,2044,25856,108852,1612,2,0,0,16,212,119078,30,0,54,0,0,120004,210,162,0,0,10,6850,0,0,0,0,1016,836,224,0,0,1746,356,312780,31282,0,0,0,0,1486020,2.06,162,28382,12658,3480,2022,5758,6342,10862,71346,1152,0,0,0
neg,79660,246,,0,0,0,0,1532,373208,2428894,3234688,1699982,151852,3570,0,3109374,0,0,0,195938,285332,6651186,6193618,1280212,541700,0,0,0,0,984,328,0,0,0,0,0,0,0,2313692,5580034,0,8710,426,1176,8780,35982,7098374,392562,347716,0,0,4173834,2049018,631416,280412,181032,153668,141556,154872,82204,45714,8128764,900,580,1300,14,3109374,114922,464210,814172,171740,222780,178660,122180,79660.58,8128764,8128764,8073194,24236,15512,80000,858240,7908944,1209600,0,,,,5548772.16,532128.96,1817582.4,4,174,0,59352,821278,1559126,2466692,1859730,665286,321500,116674,24088,,140,8128764,9718,1472,1031528,1825364,724556,3004950,1273292,22778,68,0,,,,,,,,,,16934,792,0,0,5300,533786,0,0,0,0,47926,8768,2968,0,0,386326,49312,20278720,2166850,0,0,0,0,0,,3136,2409196,1700016,1564916,499272,691026,138710,294476,594760,1354,0,0,0
neg,302,42,40,0,0,0,0,0,0,14492,15658,1716,0,0,0,11062,0,0,0,432,766,27596,22080,37308,3038,0,0,0,0,22,18,0,0,0,0,0,0,0,19930,11936,0,1772,18,40,28,482,29526,0,0,0,0,17054,8358,3774,956,748,286,584,106,0,0,65366,0,10,2,0,11062,456,31584,5682,,,,37020,301.69,65366,65366,71364,104,1256,6370,65000,31866,1209600,878,0,2,0,17597.76,0,12565.44,0,22,0,0,9816,19250,2180,320,300,0,0,0,6,10,65366,1786,22,44,836,2516,3358,20112,3094,98,0,48,76,15462,7954,0,2,0,0,18252,74,86,0,0,0,0,0,0,0,0,366,8,6,0,0,322,100,10700,1856,45804,76,0,0,0,851.46,106,15128,4584,1144,496,882,656,286,8366,324,0,0,0
neg,573704,234,190,0,0,0,0,0,120388,3234070,5215904,2657558,218860,9580,0,17030910,0,0,0,681388,971668,29778248,27165994,5417188,2630826,0,0,0,0,1926,984,0,0,0,0,8804,59476,307110,4440152,6640818,0,9084,3584,7182,17978,1863452,9554992,88,0,0,0,3318690,3781282,1881026,844870,435494,280796,229272,304864,236822,143244,35885382,5638,5396,15212,0,17030910,517636,2509896,2886308,167740,169040,184480,130660,573703.99,35885382,35885382,11877478,50869,2424,33990,716700,11456360,1209600,326112,0,280,0,30253019.52,0,4158553.92,10,754,0,17252,1385204,5309590,3392710,1182472,136956,28998,3142,36,1060,1078,35885382,10546,2160,139170,1163452,515160,8415926,1191558,18380,8,0,146,1576,9679376,3788312,0,14336,0,0,10006522,15190,3490,0,0,0,0,0,0,0,0,253324,53928,11870,18495032,3177582,453208,60374,166560,51172,7009614,49934,0,0,187586980,6226.48,5118,1659450,1846136,1039888,371348,732112,779056,742814,4245660,39896,0,0,0
neg,56664,440,340,0,0,0,0,0,0,350,914930,2591182,432254,10712,10,1686236,0,0,0,0,0,3366260,2759666,841204,504252,0,0,0,0,694,504,0,0,0,0,0,51384,1356312,599316,1942426,0,3896,526,1038,51784,1578066,2311308,2820,0,0,0,1555754,988516,341034,244472,173236,129552,120238,371960,24676,0,4208490,930,1432,4602,30,1686236,64712,407640,428354,233900,213560,261920,122440,56664.41,4208490,4208490,4204042,22884,1622,51708,569840,3949438,1209600,122268,0,172,0,3293321.28,0,651125.76,0,0,0,0,0,150158,2040012,1561888,175140,18508,3640,92,160,162,4208490,7702,818,9698,395486,188550,1904254,1419590,22814,526,0,692,1552,3276426,42814,26,18648,0,0,3365960,3358,716,0,0,0,0,0,0,0,0,32810,42016,9708,0,0,147130,27126,26760,4930,0,0,0,0,297490,1791.76,1992,693254,700134,487174,268456,542052,464376,384214,216370,192342,1066,0,0
neg,14,4,4,2,4,0,0,0,0,7176,3534,2108,0,0,0,3244,0,0,0,1000,2118,16456,13644,10064,398,0,0,0,0,16,14,0,0,0,0,0,0,0,2552,10266,0,150,30,32,892,132,2692,8646,244,0,0,11522,266,84,74,44,44,32,358,86,308,27600,2,6,0,0,3244,294,6580,3456,,,,9580,14.13,27600,27600,28022,36,90,2576,27120,12900,1209600,400,2,10,0,3161.28,288,8481.6,0,24,0,0,5696,4302,1038,654,886,216,26,0,4,8,27600,1088,22,38,540,410,1016,8780,848,76,0,0,10,3830,82,0,0,0,0,3942,158,110,0,0,10,3042,0,406,0,0,368,0,0,80,660,48,14,1280,1076,0,18,0,0,0,136.66,84,9750,2746,28,8,48,108,82,48,0,0,0,0
neg,40162,580,558,0,0,0,0,0,0,10470,500748,1989280,518036,3192,0,1279352,0,0,0,0,0,2843832,2582046,322536,204116,0,0,0,0,1040,322,0,0,0,0,0,5048,1413048,672482,931148,0,2022,654,900,15660,2196590,803740,2160,0,0,0,1319348,612000,300890,212468,171642,170494,228818,6066,0,0,3167280,0,72,0,24,1279352,32338,157644,164062,110020,136760,,68580,40162.51,3167280,3167280,3185916,12478,72884,70838,739640,3021726,1209600,114108,2,160,0,2447815.68,0,570249.6,0,0,0,0,0,92578,1035950,1318280,511762,48166,13904,1086,94,98,3167280,5452,804,5186,448708,154750,1985266,413270,8290,0,0,790,700,2337836,3082,0,7616,0,18,2485320,2602,222,0,0,0,0,0,0,0,0,17020,29730,6384,0,0,147272,23982,271280,92878,0,0,0,0,39162520,1274.74,1682,609868,616356,430400,176696,342512,322630,201316,139130,174514,8304,0,0
neg,40700,598,538,0,0,0,0,0,0,374,73940,1973374,887620,64800,0,1463876,0,0,0,0,0,3149296,2877450,472790,205810,0,0,0,0,1842,538,0,0,0,0,0,73144,364256,368614,2194094,0,2016,920,1650,90758,2545810,358906,48,0,0,0,1136148,641650,307496,312794,216252,129734,254554,1480,0,0,3622718,0,46,588,10,1463876,44034,272908,199106,154160,149240,,163460,40699.24,3622718,3622718,3619392,13583,8838,116206,1196280,3000108,1209600,115984,0,256,0,2386612.8,0,610651.2,0,0,0,0,0,952,451774,1529942,910566,92636,13040,1198,276,280,3622718,4948,640,3096,393460,235964,1621952,729222,10824,2,0,782,1330,2366064,86392,36,15850,0,0,2408098,2522,186,0,0,0,0,0,0,0,0,20598,37888,6658,0,0,88318,18886,29700,12840,0,0,0,0,1710850,1254,1420,644966,556376,353606,177498,338998,315030,229534,167520,213138,3442,0,0
pos,1349034,,,,,0,0,0,0,23162,844122,7762700,3897986,286162,14840,37508082,94060,756,,4784,10038,69061926,58355668,20766266,10512524,,0,19632,0,,,0,0,0,0,568,3757254,8027920,1040960,2270,0,20250,39586,2629872,7257882,2803128,78246,4,2,2,0,2928046,2429788,836116,636554,589922,665324,1200452,3493706,49064,0,89845900,,,,,37508082,1256510,7773764,12866784,386540,323940,351560,44940,1349034.2,89845900,89845900,13014228,131171,,,145200,12829620,1209600,,,,,79596744,0,8566700.16,0,0,0,0,534,153058,3486086,6722974,2228492,209886,26406,1536,,,89845900,10188,3510,606658,960818,3576636,4336550,3332588,2024,0,0,,,,,,,,,,,,,,,,,,,,753380,,,,,,,,,,,,,,7740.2,5538,2005784,2969986,1679196,686572,1183468,912048,922614,860624,1548522,60158,,
neg,78782,2130706446,1712,0,0,0,0,0,0,79458,2110896,4022086,986650,128616,27058,3131522,0,0,0,782,1182,6055070,4775932,1853232,1108344,0,0,13976,0,12536,1828,0,0,0,0,0,22626,851996,2680798,3799344,0,5654,1546,2880,33558,3706840,3595990,8296,0,0,0,2465386,2021814,679312,465096,340418,279718,382102,667318,52722,878,7910654,32,106,326,206,3131522,121828,886276,959246,299480,302840,276440,150140,78781.23,7910654,7910654,7873760,46323,95606,53004,636860,7354764,1209600,326156,2,158,0,5991727.68,0,1356614.4,0,0,0,0,5588,527426,2631536,3074978,990466,112334,11658,778,12,18,7910654,14538,1584,261638,738134,497352,4139508,1623618,77956,436,0,2226,4882,5392774,37778,0,998,0,30,6136952,6152,202,0,0,0,0,0,0,0,0,66290,33848,16572,0,0,239288,51008,28459440,3839960,279950,8164,0,0,0,2628.5,3580,1450324,2180036,1619306,565920,841120,456498,193364,41530,6666,0,0,0
neg,370520,,,,,0,0,842,1481246,9892686,13109784,4550984,213038,1028,0,11580800,0,0,,808180,1811526,20175592,17184486,15659148,3423872,,0,0,0,,,0,0,0,0,0,0,0,10970862,18278746,0,268100,180912,239052,356042,24789498,3415998,6,0,0,0,8088096,11813378,4710102,1822022,917648,641448,813060,351088,52786,39980,36650560,,,,,11580800,425360,8365430,7257342,,,,,370519.64,36650560,36650560,,110541,,,,,,,,,,23005280.64,0,6217037.76,,,0,101634,1972510,4226336,9257084,9661264,3464356,524694,41526,204,,,36650560,54436,9680,2190730,3616920,1329916,18049638,3807390,190648,250,0,406,4688,20530178,7630982,0,70080,0,0,21253830,,,,,,,,,,,250956,,,,,,,,,,,,,,,,6640134,6983378,2456764,713746,1143896,3896068,7382300,22612,10710,0,,
neg,84020,1132,886,0,0,0,0,0,0,33504,1387530,3099566,742564,21400,1260,2315658,0,0,0,0,0,4707308,4025532,853248,557154,0,0,0,0,3420,592,0,0,0,0,0,113426,1862184,2698154,612056,0,4490,2672,4992,129526,2828762,2299698,15664,16,0,0,1556284,1326738,632636,447336,324184,249400,236316,430162,82016,748,5561956,666,1080,2070,2,2315658,66892,455924,393166,157400,165240,197420,97760,84020.06,5561956,5561956,5569314,36506,5984,63808,709220,5285840,1209600,138504,0,192,0,4813247.04,0,468122.88,0,0,0,0,6414,547290,2352590,2167936,185876,20622,5040,52,370,382,5561956,9344,1418,33390,226656,163798,2850528,1940036,60278,372,0,1532,1750,4512976,252138,58,7672,0,0,4836686,5270,888,0,0,0,0,0,0,0,0,37748,85912,12450,0,0,143048,20322,853540,144398,308742,6192,0,0,21098600,2551.48,2960,501106,1039528,741506,343864,720636,763768,556614,317052,288218,13530,0,0
neg,38546,218,200,0,0,0,0,0,0,306,282538,1828604,466634,14304,110,1099128,0,0,0,0,0,2361360,2109138,386322,201308,0,0,0,0,354,160,0,0,0,0,0,39200,1002086,1462820,88390,0,3222,1886,4384,114214,1860130,607372,1288,0,0,0,924566,667570,225410,171076,131186,106050,139756,226870,12,0,2748192,2,214,158,18,1099128,22770,190600,193470,169300,177780,,34280,38546.93,2748192,2748192,2725970,15452,11654,29756,322720,2592496,1209600,72676,2,70,0,2171477.76,0,417743.04,0,0,0,0,0,30322,1054254,1241556,245800,17624,2816,124,2,60,2748192,4594,472,98348,231628,190446,1782924,275134,8848,102,0,272,320,1995328,73456,0,8116,0,10,2198706,1896,90,0,0,0,0,0,0,0,0,13798,40806,12340,0,0,60084,11826,6326300,693428,0,0,0,0,669460,1056.78,968,434344,375168,335822,194194,454378,372574,197052,99146,121992,7826,0,0
neg,398,2130706432,30,0,0,0,0,0,0,50,37248,13434,252,0,0,20792,0,0,0,0,0,46390,35636,17166,4820,0,0,0,0,2,10,0,0,0,0,0,0,0,12,50972,0,236,34,82,866,264,4424,45078,0,0,0,31828,7486,4370,4654,912,576,682,268,122,86,63630,22,0,14,0,20792,790,6860,10160,,,,16580,397.41,63630,63630,61686,173,0,5852,63020,51182,1209600,1738,2,12,0,28362.24,9906.24,11752.32,0,28,0,0,0,9618,34646,5998,612,76,30,4,0,4,63630,1346,42,818,1850,5832,16510,22096,2328,162,0,54,16,29902,2082,0,8,0,0,30278,164,172,0,0,840,10296,0,0,0,0,698,0,0,29672,4418,1082,218,26080,2608,50114,46,0,0,0,1.88,146,23520,10600,3204,1228,2820,2988,3470,3154,0,0,0,0
neg,111376,834,724,0,0,0,0,0,0,31026,1512092,4465538,1662310,85332,4934,3507774,0,0,0,0,0,6465012,4965240,2196500,1229178,0,0,90,0,1154,372,0,0,0,0,0,100968,4160992,2828374,670898,0,6786,2510,4408,65468,4338830,3338312,4918,0,0,0,2710704,1882230,933934,686472,526696,447656,341880,231022,638,0,8663744,54,66,724,74,3507774,123322,1122178,1057798,322560,297020,300360,36160,111376.17,8663744,8663744,8583344,45978,417186,118782,170540,7761232,1209600,205444,0,144,0,6796683.84,70272,864227.52,0,0,0,0,224,473968,2634130,3756974,828740,55094,11452,650,40,58,8663744,15356,2316,164714,519516,392072,5632156,979302,54846,954,0,968,904,1787332,62246,0,228006,0,28,6860404,7906,864,0,0,880,72638,0,0,0,0,77530,75896,13608,0,0,220386,35186,19938340,3521084,0,0,0,0,71674680,4662.66,5012,1001214,1652548,1174020,634226,1341962,910450,471472,240262,321636,13442,0,0
neg,49982,1116,980,0,0,0,0,0,0,5208,646700,1934724,874872,86800,4858,1579504,7770,0,0,0,0,3096688,2638722,660274,400066,0,0,1516,0,6790,796,0,0,0,0,0,1112,993020,2559030,0,0,2176,774,2768,413084,2812084,322268,8,0,0,0,1076656,830910,660034,468014,251550,128344,82836,54814,4,0,3757454,128,432,524,16,1579504,45698,340666,316994,223240,223720,191580,14940,49981.4,3757454,3757454,3758262,20937,57354,8242,121940,3553162,1209600,100824,0,70,0,3112132.8,0,437818.56,0,0,0,0,0,47676,1119852,1621352,714146,41290,8452,394,36,42,3757454,4820,742,77926,290176,138394,2328798,697074,14986,246,0,1488,2042,1614494,91350,0,774,0,4,3133698,2474,426,0,0,0,0,0,0,0,0,24196,33966,5886,0,0,106326,15850,7213300,1191290,0,0,0,0,1758480,1152.26,1386,460274,886946,483988,257114,499610,405898,296668,149668,110324,2672,0,0
neg,64,46,38,0,0,0,0,0,0,338,8568,5018,280,0,0,5424,0,0,0,0,0,15772,10550,16086,1128,0,0,0,0,14,14,0,0,0,0,0,0,0,0,14204,0,128,40,68,54,1644,12270,0,0,0,0,10724,2688,180,156,18,12,318,108,0,0,31912,0,0,0,0,5424,414,12272,3764,,,,15760,64.5,31912,31912,31386,34,22,2938,31460,14204,1209600,820,2,4,0,6866.88,303.36,6099.84,0,26,0,0,0,7670,4716,1514,304,0,0,0,0,12,31912,1014,38,34,262,952,2272,7606,1928,98,0,44,14,6972,306,0,0,0,0,7190,106,74,0,0,0,310,0,0,0,0,386,0,0,0,0,292,66,940,448,0,0,0,0,0,85.54,84,7680,3846,1954,236,18,26,20,228,18,178,0,0
neg,40222,2130706432,354,0,0,0,0,0,0,37784,1145408,1831562,220726,2624,0,1345640,0,0,0,1190,2262,2706490,2139594,1003946,497804,0,0,0,0,130,92,0,0,0,0,0,48710,1468688,1258650,462056,0,2036,750,1362,194812,2519806,519332,6,0,0,0,1280368,818774,249586,165280,147610,296570,279916,0,0,0,3712212,0,570,360,18,1345640,42680,559978,439202,264180,336640,374800,21560,40221.19,3712212,3712212,3697826,17730,106196,2862,76840,3238104,1209600,107850,2,100,0,2469720,0,765542.4,0,0,0,0,9390,206672,1212664,1448018,335320,20042,5536,462,840,852,3712212,4796,694,44432,465766,216026,1378596,1104900,22692,202,0,644,204,744790,83408,0,6614,0,62,2494674,2938,148,0,0,0,0,0,0,0,0,26194,48426,18038,0,0,70588,12636,14131440,2324984,0,0,0,0,221220,1282.08,1514,794596,655540,342842,172492,366578,396262,339034,128528,42048,184,0,0
pos,181146,1014,382,0,0,0,3330,352604,2591074,4400542,4295556,1395406,93452,2582,0,5449216,0,0,,876172,1451682,9298984,8154188,3499030,1576420,8,0,0,0,6146,2954,0,0,0,0,0,0,0,2644046,10490500,0,58830,45270,44884,62384,4996502,7926672,4,0,0,0,2930298,4798200,2231156,1302644,681408,410358,290328,243926,118500,127728,13678684,768,244,1682,2,5449216,220018,1107752,2379718,264320,309480,335100,84500,181146.07,13678684,13678684,13725302,75572,2400,,335260,13134546,1209600,445300,0,510,0,10395869.76,0,2725966.08,,,57750,1358148,3696440,3942730,3071298,869172,114150,22642,2216,0,14,190,13678684,15290,3506,1713394,1087326,7413198,2898576,3256,0,0,0,714,5708,5354246,192958,0,0,0,0,5501788,19876,10436,0,0,0,0,0,0,0,0,145992,70276,13800,22903294,4733628,561828,87914,87160,18112,9160566,3802,0,0,60608860,,,2839622,2212196,1494110,576734,1233510,1569924,2433054,768360,7036,0,0,0
neg,1024,32,30,0,0,0,0,0,3050,39678,46322,20216,0,0,0,41164,0,0,0,474,1454,122724,108568,115570,3336,0,0,0,0,88,52,0,0,0,0,0,0,0,59822,49444,0,9552,588,898,1844,2104,92896,1134,248,2,0,70800,22858,5948,3098,1772,1048,616,2034,926,166,238926,8,6,4,0,41164,1828,93578,21094,,,,114060,1024.29,238926,238926,247524,510,0,23236,237120,109526,1209600,3236,0,38,0,61393.92,14352.96,24896.64,20,126,0,258,41216,26778,35402,4024,1532,56,0,0,14,110,238926,8812,42,2292,9050,11216,70874,6966,14,0,0,38,66,60358,2,0,34,0,0,65288,366,304,14850,51370,0,0,0,0,0,0,1562,454,60,70566,11826,2022,466,1420,142,217790,62,0,0,0,540.42,268,48974,14848,8450,3166,8180,7056,5920,12666,6,0,0,0
neg,42542,2130706432,582,0,0,0,0,0,0,332,274564,1937452,701318,39340,5822,1373156,0,0,0,0,0,2734638,2450920,447176,224872,0,0,0,0,396,468,0,0,0,0,0,186448,1287946,1314892,169542,0,4266,3036,4204,9088,107980,2829696,558,0,0,0,793004,786518,308538,245560,191382,158982,202218,272374,252,0,3182366,294,2258,1866,10,1373156,28438,255680,189314,201140,168340,,71660,42541.34,3182366,3182366,3154664,20872,26012,72126,756460,2958828,1209600,97174,2,30,0,2585841.6,0,369504,60,876,0,0,0,40994,887970,1510798,485576,28270,4712,508,20,26,3182366,5464,524,48832,86836,98386,1624372,1045198,48768,448,0,756,1242,2391316,88910,0,116324,0,16,2608052,1978,192,0,0,0,0,0,0,0,0,18628,33782,13376,0,0,46230,9238,11791920,1331960,139620,4410,0,0,3836330,1189.72,1284,385902,559520,555936,288546,501562,360730,153448,67380,80900,4904,0,0
neg,272,22,10,0,0,,,,,,,,,,,12652,0,244,0,28,192,52224,42778,209144,1918,0,0,0,0,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261504,12,10,128,0,12652,684,202438,6596,,,,208420,272.32,261504,261504,290876,88,0,25706,260740,28488,1209600,882,0,6,0,16320.96,3152.64,8046.72,4,86,,,,,,,,,,,2,8,261504,,,,,,,,,,,14,34,15710,1782,0,0,0,0,17528,80,168,0,9712,0,0,0,0,0,0,688,64,16,8800,3474,638,116,1600,166,17256,54,0,0,0,275.62,152,,,,,,,,,,,0,0
neg,61630,0,,0,0,0,0,0,0,62550,1117540,1854282,544088,5378,0,1856780,0,150,0,170,236,3354756,3066946,669096,233190,0,0,0,0,0,0,0,0,0,0,0,5832,1529748,915554,1132704,0,2042,2194,5226,7448,211042,3346336,9546,4,0,0,1288758,690550,495194,341056,289030,275544,192178,11528,0,0,4024336,0,148,162,274,1856780,42496,465928,199362,145460,198580,273560,46100,61629.35,4024336,4024336,3994714,20454,565662,36222,390020,3583838,1209600,0,,,,3318081.6,0,262749.12,,,0,0,3420,473046,1499406,1312274,275172,17278,3138,104,,0,4024336,2330,470,80710,171284,142936,2623358,552014,10730,6,0,,,,,,,,,,2140,134,0,0,0,0,0,0,0,0,20596,58036,10866,0,0,126872,18776,8379280,1567140,0,0,0,0,60629360,,,279716,486548,490534,263956,613278,515554,452270,271202,209646,1134,0,0
neg,81532,604,350,0,0,0,0,0,1874,368074,3246606,1700726,63564,1830,210,2394956,8368,0,0,8574,19272,4588602,3767258,995180,706294,0,0,0,0,644,264,0,0,0,0,0,835536,1713218,872520,1961610,0,3544,548,768,118146,2377080,2833668,49130,0,0,0,1133386,1803796,611916,414644,289732,209596,216970,649634,53210,0,5593558,38,34,148,56,2394956,90326,548256,442696,206760,198620,203220,135840,81532.53,5593558,5593558,5582564,36795,1940,66682,741080,5382884,1209600,199418,0,316,0,5018746.56,0,359850.24,0,0,0,0,62330,1473824,2815740,953542,62674,11658,3062,54,144,160,5593558,7648,1084,73048,172546,220610,3592186,1255502,59392,868,0,798,732,4994012,52698,42,4146,0,0,5066400,3958,486,0,0,0,0,0,0,0,0,48426,74118,14698,0,0,251520,39660,182080,20160,191110,30266,0,0,3072830,2424.96,2488,393378,1170802,1045510,470094,860344,676238,440048,220974,105450,46,0,0
neg,364,2,,0,0,0,0,0,0,48,6510,19574,400,0,0,13740,0,306,0,0,0,32452,29030,6696,1026,0,0,0,0,10,4,0,0,0,0,0,0,20732,4756,1044,0,1112,18,36,54,246,24708,358,0,0,0,16336,7562,1936,268,42,100,288,0,0,0,39156,10,0,112,0,13740,300,3550,3124,1310700,1310700,1310700,6540,363.85,39156,39156,43242,80,0,3792,39020,26532,1209600,952,,,,22030.08,0,3408,,,0,0,0,4612,18302,3354,240,24,0,0,,6,39156,1100,6,494,772,544,5892,16814,910,0,0,2,52,17678,10740,0,276,0,0,19946,48,34,0,0,0,0,0,0,0,0,190,4,6,0,0,670,130,11340,1134,0,0,0,0,0,,,4904,5482,2468,560,1086,12020,12,0,0,0,0,0
neg,39210,1318,1194,0,0,0,0,0,0,104,416850,1261610,951184,67114,7562,1212078,0,0,0,0,0,2369110,2026410,483198,299740,0,0,914,0,6114,262,0,0,0,0,0,166,742748,1736548,224962,0,1488,780,882,213750,1992948,494410,166,0,0,0,876948,696520,181562,132222,105714,100958,174524,435754,222,0,2852646,508,620,192,2,1212078,39132,275090,207272,197640,220820,,60680,39209.49,2852646,2852646,2859522,19685,10522,40660,429100,2704424,1209600,90458,0,48,0,2329855.68,0,373032,0,0,0,0,0,28326,600562,1186072,846022,38530,4622,290,24,34,2852646,3434,380,130382,212468,183670,1949584,213710,10762,34,0,2082,724,2269980,167862,0,1816,0,22,2343460,2284,136,0,0,0,2,0,0,0,0,19816,34360,6036,0,0,100760,14696,277520,45678,0,0,0,0,38209600,859.86,926,389258,655404,319232,137982,255088,252690,225428,223480,245478,384,0,0
neg,178,10,6,0,0,0,0,0,480,19744,7882,1704,0,0,0,10290,0,0,0,4146,7452,28164,25962,17636,1074,0,0,0,0,46,38,0,0,0,0,0,0,0,17090,12720,0,1944,60,130,306,766,20248,6356,0,0,0,21892,5052,1326,376,894,172,74,24,0,0,50024,6,8,14,0,10290,498,10488,7086,,,,17060,178.56,50024,50024,48982,93,0,3908,49380,29928,1209600,1114,0,24,0,15062.4,0,13299.84,4,42,0,322,15632,5926,6030,1890,8,2,0,0,2,12,50024,1812,56,126,342,1176,8642,15528,2070,58,0,14,140,15264,30,0,0,0,0,17138,192,122,0,0,0,0,0,0,0,0,592,20,4,0,0,340,74,100,10,0,0,0,0,0,233.46,146,15126,6754,1822,1640,2498,766,706,498,0,0,0,0
neg,40818,1250,992,0,0,0,0,0,0,2046,286888,1920708,529030,34930,3748,1328602,0,0,0,0,0,2514816,2240722,488620,220816,0,0,304,0,452,150,0,0,0,0,0,131386,2018092,535016,92856,0,2766,290,640,64392,1837108,866530,5624,0,0,0,1281362,438006,190456,154138,136970,126208,156414,293782,14,0,3004090,72,52,354,2,1328602,39736,326102,161656,175000,200940,,107260,40817.69,3004090,3004090,3007578,17720,216,54632,578340,2777350,1209600,90826,0,110,0,2486858.88,0,284553.6,0,0,0,0,0,31028,847998,1451034,420054,23120,3886,230,48,52,3004090,5180,456,49530,163298,135826,1934362,470934,17670,94,0,3246,414,2465028,42782,44,1276,0,0,2506212,1718,116,0,0,0,0,0,0,0,0,20068,42902,7514,0,0,110804,14804,57780,6822,0,0,0,0,39526970,1106.7,1190,307882,582942,460602,243510,512956,330144,182280,79596,76354,1084,0,0
